Date,Open,High,Low,Close,Adjusted_close,Volume
2016-10-06,113.7,114.34,113.13,113.89,26.3625,115117200
2016-10-07,114.31,114.56,113.51,114.06,26.4019,97433600
2016-10-10,115.02,116.75,114.72,116.05,26.8625,144944000
2016-10-11,117.7,118.69,116.2,116.3,26.9204,256164000
2016-10-12,117.35,117.98,116.75,117.34,27.1611,150347200
2016-10-13,116.79,117.44,115.72,116.98,27.0778,140769600
2016-10-14,117.88,118.17,117.13,117.63,27.2282,142608800
2016-10-17,117.33,117.84,116.78,117.55,27.2097,94499600
2016-10-18,118.18,118.21,117.45,117.47,27.1912,98214000
2016-10-19,117.25,117.76,113.8,117.12,27.1102,80138400
2016-10-20,116.86,117.38,116.33,117.06,27.0963,96503200
2016-10-21,116.81,116.91,116.28,116.6,26.9898,92770800
2016-10-24,117.1,117.74,117,117.65,27.2329,94154800
2016-10-25,117.95,118.36,117.31,118.25,27.3718,192516000
2016-10-26,114.31,115.7,113.31,115.59,26.756,264536800
2016-10-27,115.39,115.86,114.1,114.48,26.4991,138248000
2016-10-28,113.87,115.21,113.45,113.72,26.3232,151446800
2016-10-31,113.65,114.23,113.2,113.54,26.2815,105677600
2016-11-01,113.46,113.77,110.53,111.49,25.807,175303200
2016-11-02,111.4,112.35,111.23,111.59,25.8301,113326800
2016-11-03,110.98,111.46,109.55,109.83,25.5533,107730400
2016-11-04,108.53,110.25,108.11,108.84,25.3229,123348000
2016-11-07,110.08,110.51,109.46,110.41,25.6882,130240000
2016-11-08,110.31,111.72,109.7,111.06,25.8395,97016800
2016-11-09,109.88,111.32,108.05,110.88,25.7976,236705600
2016-11-10,111.09,111.09,105.83,107.79,25.0786,228538000
2016-11-11,107.12,108.87,106.55,108.43,25.2276,136575600
2016-11-14,107.71,107.81,104.08,105.71,24.5947,204702000
2016-11-15,106.57,107.68,106.16,107.11,24.9204,129058000
2016-11-16,106.7,110.23,106.6,109.99,25.5905,235362000
2016-11-17,109.81,110.35,108.83,109.95,25.5812,110528000
2016-11-18,109.72,110.54,109.66,110.06,25.6068,113715600
2016-11-21,110.12,111.99,110.01,111.73,25.9953,117058400
2016-11-22,111.95,112.42,111.4,111.8,26.0116,103862000
2016-11-23,111.36,111.51,110.33,111.23,25.879,109705600
2016-11-25,111.13,111.87,110.95,111.79,26.0093,45903600
2016-11-28,111.43,112.47,111.39,111.57,25.9581,108776000
2016-11-29,110.78,112.03,110.07,111.46,25.9325,114115200
2016-11-30,111.6,112.2,110.27,110.52,25.7138,144649200
2016-12-01,110.37,110.94,109.03,109.49,25.4742,148347600
2016-12-02,109.17,110.09,108.85,109.9,25.5696,106112000
2016-12-05,110,110.03,108.25,109.11,25.3858,137298000
2016-12-06,109.5,110.36,109.19,109.95,25.5812,104782000
2016-12-07,109.26,111.19,109.16,111.03,25.8325,119994800
2016-12-08,110.86,112.43,110.6,112.12,26.0861,108273200
2016-12-09,112.31,114.7,112.31,113.95,26.5118,137610400
2016-12-12,113.29,115,112.49,113.3,26.3606,105497600
2016-12-13,113.84,115.92,113.75,115.19,26.8003,174935200
2016-12-14,115.04,116.2,114.98,115.19,26.8003,136127200
2016-12-15,115.38,116.73,115.23,115.82,26.9469,186098000
2016-12-16,116.47,116.5,115.65,115.97,26.9818,177404400
2016-12-19,115.8,117.38,115.75,116.64,27.1377,111117600
2016-12-20,116.74,117.5,116.68,116.95,27.2098,85700000
2016-12-21,116.8,117.4,116.78,117.06,27.2354,95132800
2016-12-22,116.35,116.51,115.64,116.29,27.0563,104343600
2016-12-23,115.59,116.52,115.59,116.52,27.1098,56998000
2016-12-27,116.52,117.8,116.49,117.26,27.282,73187600
2016-12-28,117.52,118.02,116.2,116.76,27.1656,83623600
2016-12-29,116.45,117.11,116.4,116.73,27.1586,60158000
2016-12-30,116.65,117.2,115.43,115.82,26.9469,122345200
2017-01-03,115.8,116.33,114.76,116.15,27.0237,115127600
2017-01-04,115.85,116.51,115.75,116.02,26.9935,84472400
2017-01-05,115.92,116.86,115.81,116.61,27.1307,88774400
2017-01-06,116.78,118.16,116.47,117.91,27.4332,127007600
2017-01-09,117.95,119.43,117.94,118.99,27.6845,134247600
2017-01-10,118.77,119.38,118.3,119.11,27.7124,97848400
2017-01-11,118.74,119.93,118.6,119.75,27.8613,110354400
2017-01-12,118.9,119.3,118.21,119.25,27.745,108344800
2017-01-13,119.11,119.62,118.81,119.04,27.6961,104447600
2017-01-17,118.34,120.24,118.22,120,27.9195,137759200
2017-01-18,120,120.5,119.71,119.99,27.9171,94852000
2017-01-19,119.4,120.09,119.37,119.78,27.8683,102389200
2017-01-20,120.45,120.45,119.73,120,27.9195,130391600
2017-01-23,120,120.81,119.77,120.08,27.9381,88200800
2017-01-24,119.55,120.1,119.5,119.97,27.9125,92844000
2017-01-25,120.42,122.1,120.28,121.88,28.3569,129510400
2017-01-26,121.67,122.44,121.6,121.94,28.3708,105350400
2017-01-27,122.14,122.35,121.6,121.95,28.3731,82251600
2017-01-30,120.93,121.63,120.66,121.63,28.2987,121510000
2017-01-31,121.15,121.39,120.62,121.35,28.2335,196804000
2017-02-01,127.03,130.49,127.01,128.75,29.9552,447940000
2017-02-02,127.98,129.39,127.78,128.53,29.9041,134841600
2017-02-03,128.31,129.19,128.16,129.08,30.032,98029200
2017-02-06,129.13,130.5,128.9,130.29,30.3135,107383600
2017-02-07,130.54,132.09,130.45,131.53,30.602,152735200
2017-02-08,131.35,132.22,131.22,132.04,30.7207,92016400
2017-02-09,131.65,132.45,131.12,132.42,30.9427,113399600
2017-02-10,132.46,132.94,132.05,132.12,30.8726,80262000
2017-02-13,133.08,133.82,132.75,133.29,31.146,92141600
2017-02-14,133.47,135.09,133.25,135.02,31.5502,132904800
2017-02-15,135.52,136.27,134.62,135.51,31.6647,142492400
2017-02-16,135.67,135.9,134.84,135.35,31.6273,90338400
2017-02-17,135.1,135.83,135.1,135.72,31.7138,88792800
2017-02-21,136.23,136.75,135.98,136.7,31.9428,98028800
2017-02-22,136.43,137.12,136.11,137.11,32.0386,83347600
2017-02-23,137.38,137.48,136.3,136.53,31.9031,83152800
2017-02-24,135.91,136.66,135.28,136.66,31.9335,87106400
2017-02-27,137.14,137.44,136.28,136.93,31.9965,81029600
2017-02-28,137.08,137.44,136.7,136.99,32.0106,93931600
2017-03-01,137.89,140.15,137.6,139.79,32.6648,145658400
2017-03-02,140,140.28,138.76,138.96,32.4709,104844000
2017-03-03,138.78,139.83,138.59,139.78,32.6625,84432400
2017-03-06,139.37,139.77,138.6,139.34,32.5597,87000000
2017-03-07,139.06,139.98,138.79,139.52,32.6018,69785200
2017-03-08,138.95,139.8,138.82,139,32.4802,74828800
2017-03-09,138.74,138.79,137.05,138.68,32.4055,88623600
2017-03-10,139.25,139.36,138.64,139.14,32.513,78451200
2017-03-13,138.85,139.43,138.82,139.2,32.527,69686800
2017-03-14,139.3,139.65,138.84,138.99,32.4779,61236400
2017-03-15,139.41,140.75,139.03,140.46,32.8214,102767200
2017-03-16,140.72,141.02,140.26,140.69,32.8752,76928000
2017-03-17,141,141,139.89,139.99,32.7116,175540000
2017-03-20,140.4,141.5,140.23,141.46,33.0551,86168000
2017-03-21,142.11,142.8,139.73,139.84,32.6765,158119600
2017-03-22,139.85,141.6,139.76,141.42,33.0457,103440800
2017-03-23,141.26,141.58,140.61,140.92,32.9289,81385200
2017-03-24,141.5,141.74,140.35,140.64,32.8635,89582400
2017-03-27,139.39,141.22,138.62,140.88,32.9195,94300400
2017-03-28,140.91,144.04,140.62,143.8,33.6019,133499200
2017-03-29,143.68,144.49,143.19,144.12,33.6766,116760000
2017-03-30,144.19,144.5,143.5,143.93,33.6322,84829200
2017-03-31,143.72,144.27,143.01,143.66,33.5692,78646800
2017-04-03,143.71,144.12,143.05,143.7,33.5785,79942800
2017-04-04,143.25,144.89,143.17,144.77,33.8285,79565600
2017-04-05,144.22,145.46,143.81,144.02,33.6533,110871600
2017-04-06,144.29,144.52,143.45,143.66,33.5692,84596000
2017-04-07,143.73,144.18,143.27,143.34,33.4944,66688800
2017-04-10,143.6,143.88,142.9,143.17,33.4547,75733600
2017-04-11,142.94,143.35,140.06,141.63,33.0948,121517600
2017-04-12,141.6,142.15,141.01,141.8,33.1345,81400000
2017-04-13,141.91,142.38,141.05,141.05,32.9593,71291600
2017-04-17,141.48,141.88,140.87,141.83,33.1415,66328400
2017-04-18,141.41,142.04,141.11,141.2,32.9943,58790000
2017-04-19,141.88,142,140.45,140.68,32.8728,69313600
2017-04-20,141.22,142.92,141.16,142.44,33.2841,93278400
2017-04-21,142.44,142.68,141.85,142.27,33.2444,69283600
2017-04-24,143.5,143.95,143.18,143.64,33.5645,68537200
2017-04-25,143.91,144.9,143.87,144.53,33.7724,75486000
2017-04-26,144.47,144.6,143.38,143.68,33.5738,80164800
2017-04-27,143.92,144.16,143.31,143.79,33.5995,56985200
2017-04-28,144.09,144.3,143.27,143.65,33.5668,83441600
2017-05-01,145.1,147.2,144.96,146.58,34.2515,134411600
2017-05-02,147.54,148.09,146.84,147.51,34.4688,181408800
2017-05-03,145.59,147.49,144.27,147.06,34.3636,182788000
2017-05-04,146.52,147.14,145.81,146.53,34.2398,93487600
2017-05-05,146.76,148.98,146.76,148.96,34.8076,109310800
2017-05-08,149.03,153.7,149.03,153.01,35.754,195009600
2017-05-09,153.87,154.88,153.45,153.99,35.983,156521600
2017-05-10,153.63,153.94,152.11,153.26,35.8124,103222800
2017-05-11,152.45,154.07,152.31,153.95,36.1221,109020400
2017-05-12,154.7,156.42,154.67,156.1,36.6266,130108000
2017-05-15,156.01,156.65,155.05,155.7,36.5327,104038800
2017-05-16,155.94,156.06,154.72,155.47,36.4788,80194000
2017-05-17,153.6,154.57,149.71,150.25,35.254,203070800
2017-05-18,151.27,153.34,151.13,152.54,35.7913,134272800
2017-05-19,153.38,153.98,152.63,153.06,35.9133,107843200
2017-05-22,154,154.58,152.91,153.99,36.1315,91865600
2017-05-23,154.9,154.9,153.31,153.8,36.0869,79675600
2017-05-24,153.84,154.17,152.67,153.34,35.979,76712000
2017-05-25,153.73,154.35,153.03,153.87,36.1033,76942400
2017-05-26,154,154.24,153.31,153.61,36.0423,87710400
2017-05-30,153.42,154.43,153.33,153.67,36.0564,80507600
2017-05-31,153.97,154.17,152.38,152.76,35.8429,97804800
2017-06-01,153.17,153.33,152.22,153.18,35.9414,65616400
2017-06-02,153.58,155.45,152.89,155.45,36.4741,111082800
2017-06-05,154.34,154.45,153.46,153.93,36.1174,101326800
2017-06-06,153.9,155.81,153.78,154.45,36.2394,106499600
2017-06-07,155.02,155.98,154.48,155.37,36.4553,84278400
2017-06-08,155.25,155.54,154.4,154.99,36.3661,85003200
2017-06-09,155.19,155.19,146.02,148.98,34.956,259530800
2017-06-12,145.74,146.09,142.51,145.42,34.1207,289229200
2017-06-13,147.16,147.45,145.15,146.59,34.3952,136661600
2017-06-14,147.5,147.5,143.84,145.16,34.0597,126124800
2017-06-15,143.32,144.48,142.21,144.29,33.8555,128661600
2017-06-16,143.78,144.5,142.2,142.27,33.3816,201444400
2017-06-19,143.66,146.74,143.66,146.34,34.3365,130165600
2017-06-20,146.87,146.87,144.94,145.01,34.0245,99600400
2017-06-21,145.52,146.07,144.61,145.87,34.2263,85063200
2017-06-22,145.77,146.7,145.12,145.63,34.1699,76425200
2017-06-23,145.13,147.16,145.11,146.28,34.3225,141757600
2017-06-26,147.17,148.28,145.38,145.82,34.2145,102769600
2017-06-27,145.01,146.16,143.62,143.73,33.7241,99047600
2017-06-28,144.49,146.11,143.16,145.83,34.2169,88329600
2017-06-29,144.71,145.13,142.28,143.68,33.7124,125997600
2017-06-30,144.45,144.96,143.78,144.02,33.7922,92096400
2017-07-03,144.88,145.3,143.1,143.5,33.6702,57111200
2017-07-05,143.69,144.79,142.72,144.09,33.8086,86278400
2017-07-06,143.02,143.5,142.41,142.73,33.4895,96515200
2017-07-07,142.9,144.75,142.9,144.18,33.8297,76806800
2017-07-10,144.11,145.95,143.37,145.06,34.0362,84362400
2017-07-11,144.73,145.85,144.38,145.53,34.1465,79127200
2017-07-12,145.87,146.18,144.82,145.74,34.1958,99538000
2017-07-13,145.5,148.49,145.44,147.77,34.6721,100797600
2017-07-14,147.97,149.33,147.33,149.04,34.9701,80528400
2017-07-17,148.82,150.9,148.57,149.56,35.0921,95174000
2017-07-18,149.2,150.13,148.67,150.08,35.2141,71475200
2017-07-19,150.48,151.42,149.95,151.02,35.4346,83692000
2017-07-20,151.5,151.74,150.19,150.34,35.2751,68974800
2017-07-21,149.99,150.44,148.88,150.27,35.2587,105010400
2017-07-24,150.58,152.44,149.9,152.09,35.6857,85972800
2017-07-25,151.8,153.84,151.8,152.74,35.8382,75415600
2017-07-26,153.35,153.93,153.06,153.46,36.0071,63124000
2017-07-27,153.75,153.99,147.3,150.56,35.3267,129905200
2017-07-28,149.89,150.23,149.19,149.5,35.078,68854800
2017-07-31,149.9,150.33,148.13,148.73,34.8973,79383600
2017-08-01,149.1,150.22,148.41,150.05,35.207,141474400
2017-08-02,159.28,159.75,156.16,157.14,36.8706,279747200
2017-08-03,157.05,157.21,155.02,155.57,36.5022,108389200
2017-08-04,156.07,157.4,155.69,156.39,36.6946,82239600
2017-08-07,157.06,158.92,156.67,158.81,37.2624,87481200
2017-08-08,158.6,161.83,158.27,160.08,37.5604,144823600
2017-08-09,159.26,161.27,159.11,161.06,37.7904,104526000
2017-08-10,159.9,160,154.63,155.32,36.5867,163217200
2017-08-11,156.6,158.57,156.07,157.48,37.0955,105028400
2017-08-14,159.32,160.21,158.75,159.85,37.6537,88490800
2017-08-15,160.66,162.2,160.14,161.6,38.066,117862000
2017-08-16,161.94,162.51,160.15,160.95,37.9129,110686400
2017-08-17,160.52,160.71,157.84,157.86,37.185,111762400
2017-08-18,157.86,159.5,156.72,157.5,37.1002,109712400
2017-08-21,157.5,157.89,155.11,157.21,37.0319,105474000
2017-08-22,158.23,160,158.02,159.78,37.6373,86418400
2017-08-23,159.07,160.47,158.88,159.98,37.6844,77596400
2017-08-24,160.43,160.74,158.55,159.27,37.5171,79275600
2017-08-25,159.65,160.56,159.27,159.86,37.6561,101920400
2017-08-28,160.14,162,159.93,161.47,38.0353,103864000
2017-08-29,160.1,163.12,160,162.91,38.3746,118067600
2017-08-30,163.8,163.89,162.61,163.35,38.4782,109078400
2017-08-31,163.64,164.52,163.48,164,38.6313,107140400
2017-09-01,164.8,164.94,163.63,164.05,38.6431,66364400
2017-09-05,163.75,164.25,160.56,162.08,38.179,117874000
2017-09-06,162.71,162.99,160.52,161.91,38.139,86606800
2017-09-07,162.09,162.24,160.36,161.26,37.9859,87714000
2017-09-08,160.86,161.15,158.53,158.63,37.3664,114446000
2017-09-11,160.5,162.05,159.89,161.5,38.0424,126323200
2017-09-12,162.61,163.96,158.77,160.86,37.8917,286856000
2017-09-13,159.87,159.96,157.91,159.65,37.6066,179629600
2017-09-14,158.99,159.4,158.09,158.28,37.2839,95042800
2017-09-15,158.47,160.97,158,159.88,37.6608,196458400
2017-09-18,160.11,160.5,158,158.67,37.3758,113077600
2017-09-19,159.51,159.77,158.44,158.73,37.3899,83242400
2017-09-20,157.9,158.26,153.83,156.07,36.7633,211805600
2017-09-21,155.8,155.8,152.75,153.39,36.132,150046800
2017-09-22,151.54,152.27,150.56,151.89,35.7787,186581600
2017-09-25,149.99,151.83,149.16,150.55,35.4631,177549200
2017-09-26,151.78,153.92,151.69,153.14,36.0732,146640000
2017-09-27,153.8,154.72,153.54,154.23,36.3299,102016800
2017-09-28,153.89,154.28,152.7,153.28,36.1061,88022000
2017-09-29,153.21,154.13,152,154.12,36.304,105199200
2017-10-02,154.26,154.45,152.72,153.81,36.231,74795200
2017-10-03,154.01,155.09,153.91,154.48,36.3888,64921200
2017-10-04,153.63,153.86,152.46,153.48,36.1533,80655200
2017-10-05,154.18,155.44,154.05,155.39,36.6032,85135200
2017-10-06,154.97,155.49,154.56,155.3,36.582,69630400
2017-10-09,155.81,156.73,155.49,155.84,36.7092,65051600
2017-10-10,156.06,158,155.1,155.9,36.7233,62468000
2017-10-11,155.97,156.98,155.75,156.55,36.8764,67622400
2017-10-12,156.35,157.37,155.73,156,36.7469,64500400
2017-10-13,156.73,157.28,156.41,156.99,36.9801,65576800
2017-10-16,157.9,160,157.65,159.88,37.6608,96486000
2017-10-17,159.78,160.87,159.23,160.47,37.7998,75989200
2017-10-18,160.42,160.71,159.6,159.76,37.6325,65496800
2017-10-19,156.75,157.08,155.02,155.98,36.7421,170336800
2017-10-20,156.61,157.75,155.96,156.25,36.8057,95896400
2017-10-23,156.89,157.69,155.5,156.17,36.7869,87937200
2017-10-24,156.29,157.42,156.2,157.1,37.006,71028800
2017-10-25,156.91,157.55,155.27,156.41,36.8434,84828400
2017-10-26,157.23,157.83,156.78,157.41,37.079,68002000
2017-10-27,159.29,163.6,158.7,163.05,38.4075,177816800
2017-10-30,163.89,168.07,163.72,166.72,39.272,178803200
2017-10-31,167.9,169.65,166.94,169.04,39.8185,144187200
2017-11-01,169.87,169.94,165.61,166.89,39.3121,134551200
2017-11-02,166.6,168.5,165.28,168.11,39.5994,165573600
2017-11-03,174,174.26,171.12,172.5,40.6335,237594400
2017-11-06,172.37,174.99,171.72,174.25,41.0458,140105200
2017-11-07,173.91,175.25,173.6,174.81,41.1777,97446000
2017-11-08,174.66,176.24,174.33,176.24,41.5145,97638000
2017-11-09,175.11,176.1,173.14,175.88,41.4297,117930400
2017-11-10,175.11,175.38,174.27,174.67,41.2926,100582000
2017-11-13,173.5,174.5,173.4,173.97,41.1271,67928400
2017-11-14,173.04,173.48,171.18,171.34,40.5054,99130000
2017-11-15,169.97,170.32,168.38,169.08,39.9711,116632400
2017-11-16,171.18,171.87,170.3,171.1,40.4486,94550000
2017-11-17,171.04,171.39,169.64,170.15,40.2241,87598000
2017-11-20,170.29,170.56,169.56,169.98,40.1839,65049600
2017-11-21,170.78,173.7,170.78,173.14,40.9309,100525200
2017-11-22,173.36,175,173.05,174.96,41.3612,102355600
2017-11-24,175.1,175.5,174.65,174.97,41.3635,56106800
2017-11-27,175.05,175.08,173.34,174.09,41.1555,82867200
2017-11-28,174.3,174.87,171.86,173.07,40.9144,105715200
2017-11-29,172.63,172.92,167.16,169.48,40.0657,166665600
2017-11-30,170.43,172.14,168.44,171.85,40.6259,166108800
2017-12-01,169.95,171.67,168.5,171.05,40.4368,159037200
2017-12-04,172.48,172.62,169.63,169.8,40.1413,130169600
2017-12-05,169.06,171.52,168.4,169.64,40.1035,109400800
2017-12-06,167.5,170.2,166.46,169.01,39.9546,114240000
2017-12-07,169.03,170.44,168.91,169.32,40.0278,102693200
2017-12-08,170.49,171,168.82,169.37,40.0397,93420800
2017-12-11,169.2,172.89,168.79,172.67,40.8198,141095200
2017-12-12,172.15,172.39,171.46,171.7,40.5905,77636800
2017-12-13,172.5,173.54,172,172.27,40.7252,95273600
2017-12-14,172.4,173.13,171.65,172.22,40.7134,81906000
2017-12-15,173.63,174.17,172.46,173.97,41.1271,160677200
2017-12-18,174.88,177.2,174.86,176.42,41.7063,117684400
2017-12-19,175.03,175.39,174.09,174.54,41.2619,109745600
2017-12-20,174.87,175.42,173.25,174.35,41.217,93902400
2017-12-21,174.17,176.02,174.1,175.01,41.373,83799600
2017-12-22,174.68,175.42,174.5,175.01,41.373,65397600
2017-12-26,170.8,171.47,169.68,170.57,40.3234,132742000
2017-12-27,170.1,170.78,169.71,170.6,40.3304,85992800
2017-12-28,171,171.85,170.48,171.08,40.4439,65920800
2017-12-29,170.52,170.59,169.22,169.23,40.0066,103999600
2018-01-02,170.16,172.3,169.26,172.26,40.7229,102223600
2018-01-03,172.53,174.55,171.96,172.23,40.7158,118071600
2018-01-04,172.54,173.47,172.08,173.03,40.9049,89738400
2018-01-05,173.44,175.37,173.05,175,41.3706,94640000
2018-01-08,174.35,175.61,173.93,174.35,41.217,82271200
2018-01-09,174.55,175.06,173.41,174.33,41.2122,86336000
2018-01-10,173.16,174.3,173,174.29,41.2028,95839600
2018-01-11,174.59,175.49,174.49,175.28,41.4368,74670800
2018-01-12,176.18,177.36,175.65,177.09,41.8647,101672400
2018-01-16,177.9,179.39,176.14,176.19,41.6519,118263600
2018-01-17,176.15,179.25,175.07,179.1,42.3399,137547200
2018-01-18,179.37,180.1,178.25,179.26,42.3777,124773600
2018-01-19,178.61,179.58,177.41,178.46,42.1886,129700400
2018-01-22,177.3,177.78,176.6,177,41.8434,108434400
2018-01-23,177.3,179.44,176.82,177.04,41.8529,130756400
2018-01-24,177.25,177.3,173.2,174.22,41.1862,204420400
2018-01-25,174.51,174.95,170.53,171.11,40.451,166116000
2018-01-26,172,172,170.06,171.51,40.5456,156572000
2018-01-29,170.16,170.16,167.07,167.96,39.7063,202561600
2018-01-30,165.53,167.37,164.7,166.97,39.4723,184192800
2018-01-31,166.87,168.44,166.5,167.43,39.581,129915600
2018-02-01,167.17,168.62,166.76,167.78,39.6638,188923200
2018-02-02,166,166.8,160.1,160.5,37.9428,346375200
2018-02-05,159.1,163.88,156,156.49,36.9948,290954000
2018-02-06,154.83,163.72,154,163.03,38.5409,272975200
2018-02-07,163.09,163.4,159.07,159.54,37.7158,206434400
2018-02-08,160.29,161,155.03,155.15,36.678,217562000
2018-02-09,157.07,157.89,150.24,156.41,37.1266,282690400
2018-02-12,158.5,163.89,157.51,162.71,38.622,243278000
2018-02-13,161.95,164.75,161.65,164.34,39.009,130196800
2018-02-14,163.04,167.54,162.88,167.37,39.7282,162579600
2018-02-15,169.79,173.09,169,172.99,41.0622,204588800
2018-02-16,172.36,174.82,171.77,172.43,40.9293,160704400
2018-02-20,172.05,174.26,171.42,171.85,40.7916,135722000
2018-02-21,172.83,174.12,171.01,171.07,40.6064,149886400
2018-02-22,171.8,173.95,171.71,172.5,40.9459,123967600
2018-02-23,173.67,175.65,173.54,175.5,41.658,135249600
2018-02-26,176.35,179.39,176.21,178.97,42.4816,152648800
2018-02-27,179.1,180.48,178.16,178.39,42.344,155712400
2018-02-28,179.26,180.62,178.05,178.12,42.2799,151128400
2018-03-01,178.54,179.78,172.66,175,41.5393,195208000
2018-03-02,172.8,176.3,172.45,176.21,41.8265,153816000
2018-03-05,175.21,177.74,174.52,176.82,41.9713,113605600
2018-03-06,177.91,178.25,176.13,176.67,41.9357,95154000
2018-03-07,174.94,175.85,174.27,175.03,41.5464,126814000
2018-03-08,175.48,177.12,175.07,176.94,41.9998,95096400
2018-03-09,177.96,180,177.39,179.98,42.7214,128740800
2018-03-12,180.29,182.39,180.21,181.72,43.1344,128828400
2018-03-13,182.59,183.5,179.24,179.97,42.719,126774000
2018-03-14,180.32,180.52,177.81,178.44,42.3558,117473600
2018-03-15,178.5,180.24,178.07,178.65,42.4057,90975200
2018-03-16,178.65,179.12,177.62,178.02,42.2561,157618800
2018-03-19,177.32,177.47,173.66,175.3,41.6105,133787200
2018-03-20,175.24,176.8,174.94,175.24,41.5963,78597600
2018-03-21,175.04,175.09,171.26,171.27,40.6539,148219600
2018-03-22,170,172.68,168.6,168.85,40.0795,165963200
2018-03-23,168.39,169.92,164.94,164.94,39.1514,164115200
2018-03-26,168.07,173.1,166.44,172.77,41.01,150164800
2018-03-27,173.68,175.15,166.92,168.34,39.9584,163690400
2018-03-28,167.25,170.02,165.19,166.48,39.5169,166674000
2018-03-29,167.81,171.75,166.9,167.78,39.8255,153594000
2018-04-02,166.64,168.94,164.47,166.68,39.5644,150347200
2018-04-03,167.64,168.75,164.88,168.39,39.9703,121112000
2018-04-04,164.88,172.01,164.77,171.61,40.7346,138422000
2018-04-05,172.58,174.23,172.08,172.8,41.0171,107732800
2018-04-06,170.97,172.48,168.2,168.38,39.9679,140021200
2018-04-09,169.88,173.09,169.85,170.05,40.3643,116070800
2018-04-10,173,174,171.53,173.25,41.1239,113634400
2018-04-11,172.23,173.92,171.7,172.44,40.9316,89726400
2018-04-12,173.41,175,173.04,174.14,41.3352,91557200
2018-04-13,174.78,175.84,173.85,174.73,41.4752,100497200
2018-04-16,175.03,176.19,174.83,175.82,41.7339,86313600
2018-04-17,176.49,178.94,176.41,178.24,42.3084,106421600
2018-04-18,177.81,178.82,176.88,177.84,42.2134,83018000
2018-04-19,173.76,175.39,172.66,172.8,41.0171,139235200
2018-04-20,170.6,171.22,165.43,165.72,39.3365,261964400
2018-04-23,166.83,166.92,164.09,165.24,39.2226,146062000
2018-04-24,165.67,166.33,161.22,162.94,38.6766,134768000
2018-04-25,162.62,165.42,162.41,163.65,38.8452,113528400
2018-04-26,164.12,165.73,163.37,164.22,38.9805,111852000
2018-04-27,164,164.33,160.63,162.32,38.5295,142623200
2018-04-30,162.13,167.26,161.84,165.26,39.2273,169709600
2018-05-01,166.41,169.2,165.27,169.1,40.1388,214277600
2018-05-02,175.23,177.75,173.8,176.57,41.912,266157600
2018-05-03,175.88,177.5,174.44,176.89,41.9879,136272800
2018-05-04,178.25,184.25,178.17,183.83,43.6352,224805200
2018-05-07,185.18,187.67,184.75,185.16,43.9509,169805600
2018-05-08,184.99,186.22,183.67,186.05,44.1622,113611200
2018-05-09,186.55,187.4,185.22,187.36,44.4732,92844800
2018-05-10,187.74,190.37,187.65,190.04,45.1093,111957200
2018-05-11,189.49,190.06,187.45,188.59,44.9377,104848800
2018-05-14,189.01,189.53,187.86,188.15,44.8329,83115200
2018-05-15,186.78,187.07,185.1,186.44,44.4254,94780800
2018-05-16,186.07,188.46,186,188.18,44.84,76732400
2018-05-17,188,188.91,186.36,186.99,44.5565,69176000
2018-05-18,187.19,187.81,186.13,186.31,44.3945,73190800
2018-05-21,188,189.27,186.91,187.63,44.709,73603200
2018-05-22,188.38,188.88,186.78,187.16,44.597,60962800
2018-05-23,186.35,188.5,185.76,188.36,44.8829,80233600
2018-05-24,188.77,188.84,186.21,188.15,44.8329,92936000
2018-05-25,188.23,189.65,187.65,188.58,44.9354,69844000
2018-05-29,187.6,188.75,186.87,187.9,44.7733,90056400
2018-05-30,187.72,188,186.78,187.5,44.678,74762000
2018-05-31,187.22,188.23,186.14,186.87,44.5279,109931200
2018-06-01,187.99,190.26,187.75,190.24,45.3309,93770000
2018-06-04,191.64,193.42,191.35,191.83,45.7098,105064800
2018-06-05,193.07,193.94,192.36,193.31,46.0624,86264000
2018-06-06,193.63,194.08,191.92,193.98,46.2221,83734400
2018-06-07,194.14,194.2,192.34,193.46,46.0982,85388800
2018-06-08,191.17,192,189.77,191.7,45.6788,106627200
2018-06-11,191.35,191.97,190.21,191.23,45.5668,73234000
2018-06-12,191.39,192.61,191.15,192.28,45.817,67644400
2018-06-13,192.42,192.88,190.44,190.7,45.4405,86553600
2018-06-14,191.55,191.57,190.22,190.8,45.4643,86440400
2018-06-15,190.03,190.16,188.26,188.84,44.9973,246876800
2018-06-18,187.88,189.22,187.2,188.74,44.9735,73939600
2018-06-19,185.14,186.33,183.45,185.69,44.2467,134314000
2018-06-20,186.35,187.2,185.73,186.5,44.4397,82514800
2018-06-21,187.25,188.35,184.94,185.46,44.1919,102847600
2018-06-22,186.12,186.15,184.7,184.92,44.0632,108801600
2018-06-25,183.4,184.92,180.73,182.17,43.408,126652400
2018-06-26,182.99,186.53,182.54,184.43,43.9465,98276800
2018-06-27,185.23,187.28,184.03,184.16,43.8821,101141200
2018-06-28,184.1,186.21,183.8,185.5,44.2014,69460800
2018-06-29,186.29,187.19,182.91,185.11,44.1085,90950800
2018-07-02,183.82,187.3,183.42,187.18,44.6018,70925200
2018-07-03,187.79,187.95,183.54,183.92,43.825,55819200
2018-07-05,185.26,186.41,184.28,185.4,44.1776,66416800
2018-07-06,185.42,188.43,185.2,187.97,44.79,69940800
2018-07-09,189.5,190.68,189.3,190.58,45.4119,79026400
